7,21296,0,-0.0193451,0.997614,-0.00749043,0.0658428
7,21296,1,-0.019204,0.998657,-0.00784515,0.0474734
7,21296,2,-0.022475,0.99841,-0.0426702,0.0291704
7,21296,3,0,0,0,0
7,21297,4,0.800939,-0.596969,0.0446216,-0.0115587
7,21297,5,0.875081,-0.0696874,-0.473512,-0.0718522
7,21297,6,0.714541,-0.112186,0.684976,-0.0874875
7,21297,7,0.715899,-0.0256361,0.69611,-0.0475595
7,21297,8,0.813955,0.580379,0.00339463,0.025003
7,21297,9,0.839665,0.109166,0.529619,-0.05049
7,21297,10,0.713164,0.127749,-0.685054,-0.0760107
7,21297,11,-0.699527,-0.0161067,0.709381,0.084747
7,21297,12,0.691456,-0.670187,0.191988,-0.189416
7,21297,13,0.750515,-0.0334734,-0.658402,-0.0459758
7,21297,14,-0.660512,0.058644,0.745805,-0.0637166
7,21554,15,0,0,0,0
7,21554,16,0.701398,0.691467,-0.132871,-0.110728
7,21554,17,0.655383,0.0336865,0.754451,-0.0118831
7,21554,18,0.607487,0.0319981,0.790734,0.0683844
7,21554,19,0,0,0,0
7,21554,20,-0.0216919,0.99894,-0.0216409,0.0343445
7,21554,21,0,0,0,0
7,21554,22,0,0,0,0
7,21554,23,0,0,0,0
7,21554,24,0,0,0,0
8,22280,0,-0.0204366,0.998064,0.00197746,0.0587055
8,22280,1,-0.0204744,0.999094,0.00153862,0.0372827
8,22280,2,-0.0233036,0.999066,-0.0327416,0.0158802
8,22280,3,0,0,0,0
8,22280,4,0.804112,-0.593123,0.0348539,-0.0198544
8,22280,5,0.861693,-0.0772797,-0.493731,-0.0879939
8,22280,6,0.803011,-0.122162,0.57038,-0.122131
8,22280,7,0.804462,0.0164111,0.59053,-0.0620141
8,22280,8,0.819777,0.572621,-0.00839075,-0.000432393
8,22280,9,0.786915,0.102361,0.604224,-0.0721106
8,22280,10,-0.591363,-0.166153,0.788736,0.0240614
8,22280,11,-0.577329,-0.194069,0.785076,0.112624
8,22280,12,0.698254,-0.664609,0.184463,-0.191597
8,22280,13,0.747826,-0.0376469,-0.662695,-0.013202
8,22280,14,0.707382,-0.0442293,-0.701004,0.0790481
8,22280,15,0,0,0,0
8,22280,16,0.696075,0.694233,-0.134264,-0.124471
8,22280,17,0.663349,0.0574566,0.746091,-0.0039449
8,22280,18,0.636342,0.0340452,0.76826,0.0607206
8,22280,19,0,0,0,0
8,22280,20,-0.0218929,0.999545,-0.0137207,0.0155338
8,22280,21,0,0,0,0
8,22280,22,0,0,0,0
8,22280,23,0,0,0,0
8,22280,24,0,0,0,0
9,23283,0,-0.0213811,0.998268,-0.00221753,0.0547621
9,23283,1,-0.0213337,0.999147,-0.00263434,0.0352713
9,23283,2,-0.0235065,0.998889,-0.0376103,0.0159006
9,23283,3,0,0,0,0
9,23283,4,0.806297,-0.590154,0.0369479,-0.0154461
9,23283,5,0.864448,-0.080143,-0.489988,-0.0788599
9,23283,6,0.814783,-0.111915,0.555025,-0.124703
9,23283,7,0.813558,0.0143102,0.575305,-0.0833221
9,23283,8,0.817035,0.576476,-0.0105249,0.0042083
9,23283,9,0.791855,0.103235,0.598258,-0.0663073
9,23283,10,-0.643482,-0.154591,0.749047,0.0310045
9,23283,11,-0.640986,-0.147193,0.75121,0.0561676
9,23283,12,0.698403,-0.665787,0.184376,-0.186992
9,23283,13,0.745162,-0.0341088,-0.665913,-0.011418
9,23283,14,0.706767,-0.0412391,-0.701624,0.0806484
9,23283,15,0,0,0,0
9,23283,16,0.694175,0.695586,-0.13843,-0.122953
9,23283,17,0.666241,0.0599161,0.743317,-0.00357519
9,23283,18,0.63658,0.0349779,0.768327,0.0567105
9,23283,19,0,0,0,0
9,23283,20,-0.0224444,0.99946,-0.0183054,0.0155331
9,23283,21,0,0,0,0
9,23283,22,0,0,0,0
9,23283,23,0,0,0,0
9,23283,24,0,0,0,0
10,24281,0,-0.0212619,0.998405,-0.00406881,0.0521495
10,24281,1,-0.0211856,0.999179,-0.00444928,0.0342446
10,24281,2,-0.0227244,0.998862,-0.0385443,0.0165061
10,24281,3,0,0,0,0
10,24281,4,0.804189,-0.59321,0.0354838,-0.0110602
10,24281,5,0.841201,-0.088278,-0.526092,-0.0884038
10,24281,6,0.771302,-0.143962,0.61051,-0.107916
10,24281,7,0.77915,-0.103057,0.614609,-0.0675323
10,24281,8,0.815172,0.579084,-0.0081332,0.00946922
10,24281,9,0.549582,0.114181,0.816503,-0.135079
10,24281,10,0.883739,0.158043,0.349293,-0.268371
10,24281,11,0.863811,0.24456,0.37405,-0.232611
10,24281,12,0.699994,-0.665219,0.183929,-0.183473
10,24281,13,0.74322,-0.0322951,-0.668098,-0.0150512
10,24281,14,0.707036,-0.0414238,-0.701354,0.0805409
10,24281,15,0,0,0,0
10,24281,16,0.692454,0.696984,-0.140079,-0.122871
10,24281,17,0.668268,0.0594303,0.741503,-0.00766558
10,24282,18,0.642195,0.0343727,0.763442,0.0596765
10,24282,19,0,0,0,0
10,24282,20,-0.0218055,0.999443,-0.0194263,0.0161503
10,24282,21,0,0,0,0
10,24282,22,0,0,0,0
10,24282,23,0,0,0,0
10,24282,24,0,0,0,0
11,25280,0,-0.0195402,0.998721,-0.00392771,0.0464602
11,25280,1,-0.0194765,0.999325,-0.00423215,0.0308696
11,25280,2,-0.0206233,0.998929,-0.0384276,0.0154854
11,25280,3,0,0,0,0
11,25280,4,0.799571,-0.599663,0.0322932,-0.00692718
11,25280,5,0.703952,-0.137755,-0.671301,-0.186628
11,25280,6,0.253462,-0.259667,0.920446,0.145294
11,25280,7,0.252025,-0.266573,0.918808,0.14565
11,25280,8,0.813452,0.58146,-0.00662461,0.0124632
11,25280,9,0.502821,0.148554,0.825071,-0.210621
11,25280,10,0.905564,0.339598,0.0388779,-0.251226
11,25280,11,0.872702,0.431504,0.0717774,-0.216894
11,25280,12,0.698089,-0.668916,0.180528,-0.180646
11,25280,13,0.739246,-0.0313405,-0.672476,-0.0175809
11,25280,14,0.706884,-0.0422314,-0.701624,0.0790896
11,25280,15,0,0,0,0
11,25280,16,0.693602,0.694706,-0.142828,-0.126096
11,25280,17,0.672559,0.0586827,0.737693,-0.00545008
11,25280,18,0.646712,0.0337957,0.759706,0.0588858
11,25280,19,0,0,0,0
11,25280,20,-0.0197399,0.999503,-0.0193422,0.0151655
11,25280,21,0,0,0,0
11,25280,22,0,0,0,0
11,25280,23,0,0,0,0
11,25280,24,0,0,0,0
12,26285,0,-0.0188922,0.999149,-0.00442779,0.0364065
12,26285,1,-0.018835,0.999528,-0.0046651,0.0238345
12,26285,2,-0.0204555,0.998974,-0.0387297,0.0115336
12,26285,3,0,0,0,0
12,26285,4,0.798162,-0.601751,0.0287015,-0.00299532
12,26285,5,-0.584365,0.139985,0.765405,0.230385
12,26285,6,-0.142532,-0.184856,0.913162,0.334138
12,26285,7,-0.14776,-0.175488,0.925855,0.300272
12,26285,8,0.811855,0.583668,-0.00944777,0.0115439
12,26285,9,0.454548,0.149451,0.840143,-0.255363
12,26285,10,0.876239,0.37824,0.100441,-0.281161
12,26285,11,0.850436,0.455465,0.142089,-0.221632
12,26285,12,0.694721,-0.675356,0.174197,-0.17582
12,26285,13,0.732232,-0.0280592,-0.680176,-0.0202348
12,26285,14,-0.704798,0.041367,0.70378,-0.0790045
12,26285,15,0,0,0,0
12,26285,16,0.699096,0.686906,-0.149833,-0.130286
12,26285,17,0.679969,0.0589809,0.730852,-0.00430558
12,26285,18,0.65127,0.0328813,0.755976,0.0571492
12,26285,19,0,0,0,0
12,26286,20,-0.0194772,0.999553,-0.019727,0.01122
12,26286,21,0,0,0,0
12,26286,22,0,0,0,0
12,26286,23,0,0,0,0
12,26286,24,0,0,0,0
13,27289,0,-0.0192862,0.999322,-0.00479891,0.0309878
13,27289,1,-0.019221,0.999645,-0.00505377,0.0177577
13,27289,2,-0.0208268,0.998982,-0.0397235,0.00481194
13,27289,3,0,0,0,0
13,27289,4,0.798994,-0.600839,0.0244955,0.000959528
13,27289,5,-0.530264,0.13448,0.800591,0.244517
13,27289,6,0.245096,-0.295791,0.884117,0.26603
13,27289,7,0.259437,-0.404454,0.779654,0.401558
13,27289,8,0.811427,0.584189,-0.0160731,0.0071221
13,27289,9,0.381122,0.134894,0.871713,-0.276885
13,27289,10,0.785816,0.335105,0.342646,-0.390886
13,27289,11,0.703705,0.452469,0.37563,-0.398714
13,27289,12,0.69535,-0.675739,0.172319,-0.173698
13,27289,13,0.728544,-0.0307503,-0.683992,-0.0208256
13,27289,14,-0.701258,0.041517,0.707258,-0.079366
13,27289,15,0,0,0,0
13,27289,16,0.698467,0.685723,-0.154735,-0.134104
13,27289,17,0.68383,0.0604929,0.727129,-0.000864952
13,27289,18,0.650391,0.0342921,0.756583,0.0582883
13,27289,19,0,0,0,0
13,27289,20,-0.0198735,0.999584,-0.0204287,0.0044791
13,27289,21,0,0,0,0
13,27289,22,0,0,0,0
13,27290,23,0,0,0,0
13,27290,24,0,0,0,0
14,28280,0,-0.0194153,0.999414,-0.0047877,0.0277791
14,28280,1,-0.0193544,0.999682,-0.00502825,0.0153753
14,28280,2,-0.0206292,0.998998,-0.0395799,0.00330438
14,28280,3,0,0,0,0
14,28280,4,0.799203,-0.600695,0.0199946,0.00638995
14,28280,5,-0.487493,0.133428,0.819156,0.271167
14,28280,6,0.313927,-0.379185,0.82747,0.270115
14,28280,7,0.331459,-0.444215,0.739937,0.381184
14,28280,8,0.806661,0.590744,-0.0143123,0.0106743
14,28280,9,0.362736,0.129482,0.869853,-0.30824
14,28280,10,0.760321,0.356777,0.33794,-0.424757
14,28280,11,0.695802,0.442248,0.360636,-0.436139
14,28280,12,0.696241,-0.675619,0.170832,-0.172059
14,28280,13,0.726307,-0.0304665,-0.686362,-0.0213882
14,28280,14,-0.70011,0.0421508,0.708229,-0.0805064
14,28280,15,0,0,0,0
14,28280,16,0.697183,0.686126,-0.156792,-0.13632
14,28280,17,0.686131,0.0606048,0.724949,0.000247806
14,28280,18,0.648075,0.0351887,0.758511,0.0584929
14,28280,19,0,0,0,0
14,28280,20,-0.0197939,0.999593,-0.0203113,0.0029668
14,28280,21,0,0,0,0
14,28280,22,0,0,0,0
14,28280,23,0,0,0,0
14,28280,24,0,0,0,0
15,29283,0,-0.0196746,0.999414,-0.00542416,0.0274762
15,29283,1,-0.0196024,0.999687,-0.00567977,0.0144662
15,29283,2,-0.0216818,0.998931,-0.0407814,0.00177598
15,29283,3,0,0,0,0
15,29283,4,0.798871,-0.601124,0.0201353,0.00707369
15,29283,5,-0.535304,0.128705,0.797947,0.245288
15,29283,6,0.286217,-0.335089,0.864578,0.241455
15,29283,7,0.279927,-0.389943,0.830323,0.283106
15,29283,8,0.808181,0.588619,-0.0167631,0.00950543
15,29283,9,0.378559,0.122923,0.877743,-0.26674
15,29283,10,0.788831,0.316074,0.365816,-0.379501
15,29283,11,0.773005,0.356586,0.387977,-0.353247
15,29283,12,0.697088,-0.674786,0.171293,-0.17144
15,29283,13,0.726047,-0.0294747,-0.686664,-0.0219166
15,29283,14,-0.699512,0.0422709,0.708869,-0.0800038
15,29283,15,0,0,0,0
15,29283,16,0.696777,0.686347,-0.157656,-0.13629
15,29283,17,0.686366,0.0601814,0.724761,-0.000623354
15,29283,18,0.649477,0.0352375,0.757283,0.0588192
15,29283,19,0,0,0,0
15,29283,20,-0.0205885,0.999561,-0.0212794,0.00142873
15,29283,21,0,0,0,0
15,29284,22,0,0,0,0
15,29284,23,0,0,0,0
15,29284,24,0,0,0,0
16,30280,0,-0.0215024,0.999266,-0.00720258,0.0308715
16,30280,1,-0.0213812,0.999638,-0.00755488,0.0144501
16,30280,2,-0.0232247,0.998802,-0.0430302,-0.00168016
16,30280,3,0,0,0,0
16,30280,4,0.801186,-0.597991,0.0213427,0.00718817
16,30280,5,-0.545923,0.122092,0.799902,0.217299
16,30280,6,0.882454,-0.221943,-0.287405,-0.299023
16,30280,7,0.853648,-0.250682,-0.274208,-0.36504
16,30280,8,0.810345,0.585461,-0.0233797,0.00534943
16,30280,9,0.408119,0.126489,0.877428,-0.21808
16,30280,10,0.836897,0.287889,0.345526,-0.311985
16,30280,11,0.822516,0.333378,0.367134,-0.278458
16,30280,12,0.695726,-0.675091,0.17378,-0.173257
16,30280,13,0.72855,-0.0295366,-0.684116,-0.0181197
16,30280,14,-0.697739,0.0429271,0.710516,-0.0805273
16,30280,15,0,0,0,0
16,30280,16,0.697369,0.686427,-0.15765,-0.132819
16,30280,17,0.683828,0.0618976,0.727008,-0.00275526
16,30280,18,0.647492,0.0359796,0.758815,0.0604917
16,30280,19,0,0,0,0
16,30280,20,-0.0222676,0.999475,-0.0234551,-0.00206747
16,30280,21,0,0,0,0
16,30280,22,0,0,0,0
16,30280,23,0,0,0,0
16,30280,24,0,0,0,0
17,31280,0,-0.0214566,0.999116,-0.009004,0.0350082
17,31280,1,-0.0212886,0.999589,-0.00939451,0.0167485
17,31280,2,-0.0226258,0.998739,-0.0448005,-0.00126955
17,31280,3,0,0,0,0
17,31280,4,0.800208,-0.599252,0.0215397,0.0100212
17,31280,5,-0.618525,0.134743,0.751742,0.184812
17,31280,6,0.909548,-0.184895,-0.269445,-0.256778
17,31280,7,0.884427,-0.218576,-0.26209,-0.318313
17,31280,8,0.810912,0.584657,-0.0227887,0.00879144
17,31280,9,0.446291,0.12941,0.867842,-0.175863
17,31280,10,0.867748,0.251981,0.330945,-0.272019
17,31280,11,0.885363,0.230643,0.358567,-0.18538
17,31280,12,0.700256,-0.669237,0.1785,-0.172918
17,31280,13,0.731557,-0.0329884,-0.680813,-0.0151175
17,31280,14,-0.69788,0.0437237,0.710167,-0.081948
17,31280,15,0,0,0,0
17,31280,16,0.693564,0.691214,-0.155637,-0.130267
17,31280,17,0.680783,0.0625238,0.729812,-0.000179095
17,31280,18,0.645109,0.0384322,0.760593,0.0621017
17,31280,19,0,0,0,0
17,31280,20,-0.0217895,0.999443,-0.025231,-0.0016509
17,31280,21,0,0,0,0
17,31281,22,0,0,0,0
17,31281,23,0,0,0,0
17,31281,24,0,0,0,0
18,32287,0,-0.0210412,0.999002,-0.00992952,0.0381232
18,32287,1,-0.0208459,0.999551,-0.0103333,0.0188593
18,32287,2,-0.0214983,0.998678,-0.0466863,-0.000168454
18,32287,3,0,0,0,0
18,32287,4,0.795805,-0.605017,0.0225511,0.01181
18,32287,5,-0.645367,0.111949,0.745171,0.125255
18,32287,6,0.923266,-0.125297,-0.292035,-0.215861
18,32287,7,0.921398,-0.125961,-0.290286,-0.225594
18,32287,8,0.814291,0.579927,-0.0216217,0.0121341
18,32287,9,0.513311,0.128912,0.838653,-0.128665
18,32287,10,0.904227,0.194496,0.322524,-0.201303
18,32287,11,0.917358,0.157865,0.332326,-0.15196
18,32287,12,0.692782,-0.675704,0.179829,-0.17646
18,32287,13,0.733614,-0.0319375,-0.678631,-0.0158396
18,32287,14,-0.698891,0.0464235,0.708853,-0.083203
18,32287,15,0,0,0,0
18,32287,16,0.698302,0.686893,-0.155736,-0.127669
18,32287,17,0.678571,0.0626358,0.731857,-0.00190164
18,32287,18,0.641116,0.0391647,0.763773,0.0639331
18,32287,19,0,0,0,0
18,32287,20,-0.0209587,0.999421,-0.0267821,-0.000551549
18,32287,21,0,0,0,0
18,32287,22,0,0,0,0
18,32287,23,0,0,0,0
18,32287,24,0,0,0,0
19,33282,0,-0.0189298,0.998886,-0.014829,0.0405969
19,33282,1,-0.0186136,0.999519,-0.015224,0.0195713
19,33282,2,-0.0184453,0.998449,-0.0525059,-0.00130768
19,33282,3,0,0,0,0
19,33282,4,0.796097,-0.604406,0.0254423,0.0166141
19,33282,5,-0.651169,0.0970294,0.747971,0.0842792
19,33283,6,0.972572,-0.12702,-0.113506,-0.158385
19,33283,7,0.970938,-0.112107,-0.107437,-0.182122
19,33283,8,0.812726,0.581846,-0.0261664,0.0156835
19,33283,9,0.630853,0.130957,0.75957,-0.0890436
19,33283,10,0.84473,0.096067,0.493483,-0.183513
19,33283,11,0.825967,0.154449,0.496392,-0.217989
19,33283,12,0.690093,-0.677977,0.18391,-0.174056
19,33283,13,0.735132,-0.0287746,-0.677116,-0.016349
19,33283,14,-0.698271,0.0491292,0.70917,-0.0841535
19,33283,15,0,0,0,0
19,33283,16,0.700467,0.685365,-0.156636,-0.122824
19,33283,17,0.676992,0.0618448,0.733363,-0.006016
19,33283,18,0.633113,0.0398017,0.770184,0.066335
19,33283,19,0,0,0,0
19,33283,20,-0.0178562,0.999309,-0.0325559,-0.00162737
19,33283,21,0,0,0,0
19,33283,22,0,0,0,0
19,33283,23,0,0,0,0
19,33283,24,0,0,0,0
20,34280,0,-0.0183771,0.998874,-0.0163791,0.0405614
20,34280,1,-0.018019,0.999517,-0.0167722,0.0189748
20,34280,2,-0.0187052,0.998432,-0.0526925,-0.00253682
20,34280,3,0,0,0,0
20,34280,4,0.795841,-0.604728,0.0268509,0.0148571
20,34280,5,-0.670362,0.107607,0.729174,0.0856783
20,34280,6,0.961889,-0.114978,-0.17884,-0.171946
20,34281,7,0.95974,-0.126869,-0.180377,-0.173978
20,34281,8,0.812534,0.582038,-0.0294278,0.0123717
20,34281,9,0.602708,0.128874,0.782228,-0.0908482
20,34281,10,0.955645,0.159617,0.197874,-0.148696
20,34281,11,0.945133,0.227408,0.211754,-0.100839
20,34281,12,0.688767,-0.679266,0.184832,-0.173303
20,34281,13,0.735104,-0.0290045,-0.677145,-0.0159855
20,34281,14,-0.697752,0.050116,0.709636,-0.0839472
20,34281,15,0,0,0,0
20,34281,16,0.701579,0.684224,-0.157571,-0.12164
20,34281,17,0.677034,0.0636837,0.733164,-0.00632903
20,34281,18,0.634639,0.0391446,0.768841,0.0677081
20,34281,19,0,0,0,0
20,34281,20,-0.0179709,0.999291,-0.0329735,-0.00284864
20,34281,21,0,0,0,0
20,34281,22,0,0,0,0
20,34281,23,0,0,0,0
20,34281,24,0,0,0,0
